release_id,table_slug,check_name,severity,detail,observed,expected
wasde-2008-10-28,us_corn,mom_continuity,whitelisted,corn/united_states 2008/09 area_harvested prior-col(Sep),86.5,79.3
wasde-2008-10-28,us_corn,mom_continuity,whitelisted,corn/united_states 2008/09 yield_per_harvested_acre prior-col(Sep),151.1,152.3
wasde-2008-10-28,us_corn,mom_continuity,whitelisted,corn/united_states 2008/09 beginning_stocks prior-col(Sep),1304.0,1576.0
wasde-2008-10-28,us_corn,mom_continuity,whitelisted,corn/united_states 2008/09 production prior-col(Sep),13074.0,12072.0
wasde-2008-10-28,us_corn,mom_continuity,whitelisted,corn/united_states 2008/09 imports prior-col(Sep),18.0,15.0
wasde-2008-10-28,us_corn,mom_continuity,whitelisted,corn/united_states 2008/09 supply_total prior-col(Sep),14396.0,13663.0
wasde-2008-10-28,us_corn,mom_continuity,whitelisted,corn/united_states 2008/09 feed_and_residual prior-col(Sep),5999.0,5200.0
wasde-2008-10-28,us_corn,mom_continuity,whitelisted,corn/united_states 2008/09 food_seed_industrial prior-col(Sep),4338.0,5445.0
wasde-2008-10-28,us_corn,mom_continuity,whitelisted,corn/united_states 2008/09 ethanol_for_fuel prior-col(Sep),3000.0,4100.0
wasde-2008-10-28,us_corn,mom_continuity,whitelisted,corn/united_states 2008/09 domestic_total prior-col(Sep),10336.0,10645.0
wasde-2008-10-28,us_corn,mom_continuity,whitelisted,corn/united_states 2008/09 exports prior-col(Sep),2435.0,2000.0
wasde-2008-10-28,us_corn,mom_continuity,whitelisted,corn/united_states 2008/09 use_total prior-col(Sep),12771.0,12645.0
wasde-2008-10-28,us_corn,mom_continuity,whitelisted,corn/united_states 2008/09 ending_stocks prior-col(Sep),1624.0,1018.0
wasde-2008-10-28,us_corn,mom_continuity,whitelisted,corn/united_states 2008/09 farm_price prior-col(Sep),4.2,5.5
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybeans/united_states 2008/09 area_planted prior-col(Sep),64.7,74.8
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybeans/united_states 2008/09 area_harvested prior-col(Sep),64.1,73.3
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybeans/united_states 2008/09 yield_per_harvested_acre prior-col(Sep),41.7,40.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybeans/united_states 2008/09 beginning_stocks prior-col(Sep),574.0,140.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybeans/united_states 2008/09 production prior-col(Sep),2676.0,2934.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybeans/united_states 2008/09 supply_total prior-col(Sep),3260.0,3084.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybeans/united_states 2008/09 crush prior-col(Sep),1801.0,1785.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybeans/united_states 2008/09 exports prior-col(Sep),1160.0,1000.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybeans/united_states 2008/09 seed prior-col(Sep),93.0,90.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybeans/united_states 2008/09 residual prior-col(Sep),0.0,74.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybeans/united_states 2008/09 use_total prior-col(Sep),3055.0,2949.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybeans/united_states 2008/09 ending_stocks prior-col(Sep),205.0,135.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybeans/united_states 2008/09 farm_price prior-col(Sep),10.1,12.35
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybean_oil/united_states 2008/09 beginning_stocks prior-col(Sep),3085.0,2635.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybean_oil/united_states 2008/09 production prior-col(Sep),20630.0,20350.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybean_oil/united_states 2008/09 imports prior-col(Sep),60.0,50.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybean_oil/united_states 2008/09 supply_total prior-col(Sep),23775.0,23035.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybean_oil/united_states 2008/09 domestic_total prior-col(Sep),18400.0,18350.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybean_oil/united_states 2008/09 biofuel prior-col(Sep),3050.0,3100.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybean_oil/united_states 2008/09 exports prior-col(Sep),3000.0,2350.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybean_oil/united_states 2008/09 use_total prior-col(Sep),21400.0,20700.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybean_oil/united_states 2008/09 ending_stocks prior-col(Sep),2375.0,2335.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybean_oil/united_states 2008/09 farm_price prior-col(Sep),52.03,54.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybean_meal/united_states 2008/09 beginning_stocks prior-col(Sep),346.0,300.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybean_meal/united_states 2008/09 production prior-col(Sep),42314.0,42435.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybean_meal/united_states 2008/09 imports prior-col(Sep),140.0,165.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybean_meal/united_states 2008/09 supply_total prior-col(Sep),42800.0,42900.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybean_meal/united_states 2008/09 domestic_total prior-col(Sep),33200.0,34000.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybean_meal/united_states 2008/09 exports prior-col(Sep),9300.0,8600.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybean_meal/united_states 2008/09 use_total prior-col(Sep),42500.0,42600.0
wasde-2008-10-28,us_soybeans,mom_continuity,whitelisted,soybean_meal/united_states 2008/09 farm_price prior-col(Sep),335.94,360.0
wasde-1995-08-14,us_soybeans,mom_continuity,whitelisted,soybean_meal/united_states 1995/96 production prior-col(Jul),32920.0,32685.0
wasde-1995-08-14,world_wheat,mom_continuity,whitelisted,wheat/world 1995/96 beginning_stocks prior-col(Jul),114.12,113.97
wasde-1995-08-14,world_wheat,mom_continuity,whitelisted,wheat/total_foreign 1995/96 beginning_stocks prior-col(Jul),100.23,100.09
wasde-1995-08-14,world_soybeans,mom_continuity,whitelisted,soybeans/world 1995/96 beginning_stocks prior-col(Jul),22.18,23.91
wasde-1995-08-14,world_soybeans,mom_continuity,whitelisted,soybeans/world 1995/96 domestic_total prior-col(Jul),128.38,130.12
wasde-1995-08-14,world_soybeans,mom_continuity,whitelisted,soybeans/total_foreign 1995/96 beginning_stocks prior-col(Jul),11.7,13.44
wasde-1995-08-14,world_soybeans,mom_continuity,whitelisted,soybeans/total_foreign 1995/96 domestic_total prior-col(Jul),87.42,89.16
wasde-1995-08-14,world_soybeans,mom_continuity,whitelisted,soybeans/major_exporters 1995/96 beginning_stocks prior-col(Jul),9.27,11.01
wasde-1995-08-14,world_soybeans,mom_continuity,whitelisted,soybeans/major_exporters 1995/96 domestic_total prior-col(Jul),30.27,32.01
wasde-1995-08-14,world_soybeans,mom_continuity,whitelisted,soybeans/argentina 1995/96 beginning_stocks prior-col(Jul),3.65,3.69
wasde-1995-08-14,world_soybeans,mom_continuity,whitelisted,soybeans/argentina 1995/96 domestic_total prior-col(Jul),9.64,9.68
wasde-1995-08-14,world_soybean_meal,mom_continuity,whitelisted,soybean_meal/world 1995/96 beginning_stocks prior-col(Jul),3.56,3.51
wasde-1995-08-14,world_soybean_meal,mom_continuity,whitelisted,soybean_meal/total_foreign 1995/96 beginning_stocks prior-col(Jul),3.34,3.28
wasde-1995-08-14,world_soybean_meal,mom_continuity,whitelisted,soybean_meal/major_exporters 1995/96 beginning_stocks prior-col(Jul),1.07,1.02
wasde-1995-08-14,world_soybean_meal,mom_continuity,whitelisted,soybean_meal/argentina 1995/96 beginning_stocks prior-col(Jul),0.38,0.24
wasde-1995-08-14,world_soybean_meal,mom_continuity,whitelisted,soybean_meal/brazil 1995/96 beginning_stocks prior-col(Jul),0.69,0.78
wasde-1995-08-14,world_soybean_oil,mom_continuity,whitelisted,soybean_oil/world 1995/96 beginning_stocks prior-col(Jul),1.65,1.63
wasde-1995-08-14,world_soybean_oil,mom_continuity,whitelisted,soybean_oil/total_foreign 1995/96 beginning_stocks prior-col(Jul),1.15,1.13
wasde-1995-08-14,world_soybean_oil,mom_continuity,whitelisted,soybean_oil/major_exporters 1995/96 beginning_stocks prior-col(Jul),0.69,0.66
wasde-1995-08-14,world_soybean_oil,mom_continuity,whitelisted,soybean_oil/argentina 1995/96 beginning_stocks prior-col(Jul),0.16,0.14
wasde-1994-10-12,us_soybeans,mom_continuity,warn,soybean_meal/united_states 1994/95 production prior-col(Sep),32075.0,31275.0
wasde-1989-11-09,us_corn,mom_continuity,warn,feed_grains/united_states 1989/90 area_harvested prior-col(Oct),65.1,90.8
wasde-1989-11-09,us_corn,mom_continuity,warn,feed_grains/united_states 1989/90 area_planted prior-col(Oct),72.3,105.6
wasde-1989-11-09,us_corn,mom_continuity,warn,feed_grains/united_states 1989/90 beginning_stocks prior-col(Oct),1930.0,65.9
wasde-1989-11-09,us_corn,mom_continuity,warn,feed_grains/united_states 1989/90 domestic_total prior-col(Oct),5500.0,166.8
wasde-1989-11-09,us_corn,mom_continuity,warn,feed_grains/united_states 1989/90 ending_stocks prior-col(Oct),1882.0,61.9
wasde-1989-11-09,us_corn,mom_continuity,warn,feed_grains/united_states 1989/90 exports prior-col(Oct),2000.0,58.5
wasde-1989-11-09,us_corn,mom_continuity,warn,feed_grains/united_states 1989/90 feed_and_residual prior-col(Oct),4200.0,127.9
wasde-1989-11-09,us_corn,mom_continuity,warn,feed_grains/united_states 1989/90 imports prior-col(Oct),3.0,1.2
wasde-1989-11-09,us_corn,mom_continuity,warn,feed_grains/united_states 1989/90 production prior-col(Oct),7449.0,220.1
wasde-1989-11-09,us_corn,mom_continuity,warn,feed_grains/united_states 1989/90 supply_total prior-col(Oct),9382.0,287.2
wasde-1989-11-09,us_corn,mom_continuity,warn,feed_grains/united_states 1989/90 use_total prior-col(Oct),7500.0,225.3
wasde-2001-09-14,us_soybeans,mom_continuity,warn,soybeans/united_states 2001/02 area_planted prior-col(Aug),75.4,75.2
wasde-2003-11-12,us_corn,mom_continuity,warn,feed_grains/united_states 2003/04 area_planted prior-col(Oct),98.5,98.7
wasde-1995-05-11,world_soybean_meal,mom_continuity,warn,soybean_meal/world 1994/95 beginning_stocks prior-col(Apr),3.45,3.29
wasde-1995-05-11,world_soybean_meal,mom_continuity,warn,soybean_meal/total_foreign 1994/95 beginning_stocks prior-col(Apr),3.32,3.15
wasde-1995-05-11,world_soybean_oil,mom_continuity,warn,soybean_oil/world 1994/95 beginning_stocks prior-col(Apr),1.6,1.48
wasde-1995-05-11,world_soybean_oil,mom_continuity,warn,soybean_oil/total_foreign 1994/95 beginning_stocks prior-col(Apr),1.1,0.98
wasde-1995-05-11,world_soybean_oil,mom_continuity,whitelisted,soybean_oil/major_exporters 1994/95 beginning_stocks prior-col(Apr),0.68,0.55
wasde-1995-06-12,world_soybeans,mom_continuity,warn,soybeans/world 1994/95 beginning_stocks prior-col(May),17.62,17.5
wasde-1995-06-12,world_soybeans,mom_continuity,warn,soybeans/world 1994/95 domestic_total prior-col(May),130.52,130.4
wasde-1995-06-12,world_soybeans,mom_continuity,warn,soybeans/total_foreign 1994/95 beginning_stocks prior-col(May),11.93,11.81
wasde-1995-06-12,world_soybeans,mom_continuity,warn,soybeans/total_foreign 1994/95 domestic_total prior-col(May),88.33,88.2
wasde-1995-06-12,world_soybeans,mom_continuity,whitelisted,soybeans/major_exporters 1994/95 beginning_stocks prior-col(May),9.4,9.27
wasde-1995-06-12,world_soybeans,mom_continuity,whitelisted,soybeans/major_exporters 1994/95 domestic_total prior-col(May),30.89,30.76
wasde-1995-06-12,world_soybean_meal,mom_continuity,warn,soybean_meal/world 1994/95 beginning_stocks prior-col(May),3.51,3.29
wasde-1995-06-12,world_soybean_meal,mom_continuity,warn,soybean_meal/total_foreign 1994/95 beginning_stocks prior-col(May),3.37,3.15
wasde-1995-06-12,world_soybean_oil,mom_continuity,warn,soybean_oil/world 1994/95 beginning_stocks prior-col(May),1.64,1.47
wasde-1995-06-12,world_soybean_oil,mom_continuity,warn,soybean_oil/total_foreign 1994/95 beginning_stocks prior-col(May),1.14,0.97
wasde-1995-06-12,world_soybean_oil,mom_continuity,whitelisted,soybean_oil/major_exporters 1994/95 beginning_stocks prior-col(May),0.72,0.55
wasde-1995-11-09,world_soybeans,mom_continuity,warn,soybeans/world 1995/96 domestic_total prior-col(Oct),129.99,130.1
wasde-1995-11-09,world_soybeans,mom_continuity,warn,soybeans/united_states 1995/96 domestic_total prior-col(Oct),41.12,41.23
wasde-2014-10-10,us_wheat,mom_continuity,warn,wheat/united_states 2014/15 ccc_inventory prior-col(Sep),,0.0
wasde-2014-10-10,us_wheat,mom_continuity,warn,wheat/united_states 2014/15 free_stocks prior-col(Sep),,698.0
wasde-2014-10-10,us_wheat,mom_continuity,warn,wheat/united_states 2014/15 outstanding_loans prior-col(Sep),,0.0
wasde-1997-09-12,world_soybeans,mom_continuity,whitelisted,soybeans/major_exporters 1997/98 exports prior-col(Aug),10.53,10.43
wasde-1997-09-12,world_soybeans,mom_continuity,whitelisted,soybeans/major_exporters 1997/98 ending_stocks prior-col(Aug),8.47,8.57
wasde-1997-09-12,world_soybeans,mom_continuity,warn,soybeans/brazil 1997/98 exports prior-col(Aug),7.35,7.25
wasde-2000-09-12,us_corn,mom_continuity,warn,feed_grains/united_states 2000/01 area_planted prior-col(Aug),98.8,98.6
wasde-2005-03-10,us_wheat,mom_continuity,warn,wheat/united_states 2004/05 outstanding_loans prior-col(Feb),54.0,60.0
wasde-2009-06-10,world_soybean_meal,mom_continuity,whitelisted,soybean_meal/major_importers 2009/10 production prior-col(May),45.61,45.34
wasde-2009-06-10,world_soybean_meal,mom_continuity,whitelisted,soybean_meal/major_importers 2009/10 imports prior-col(May),30.7,30.03
wasde-2009-06-10,world_soybean_meal,mom_continuity,whitelisted,soybean_meal/major_importers 2009/10 domestic_total prior-col(May),75.37,74.5
wasde-2009-06-10,world_soybean_meal,mom_continuity,whitelisted,soybean_meal/major_importers 2009/10 exports prior-col(May),0.92,0.89
wasde-2009-06-10,world_soybean_meal,mom_continuity,whitelisted,soybean_meal/major_importers 2009/10 ending_stocks prior-col(May),0.56,0.52
wasde-1997-05-12,world_soybeans,mom_continuity,whitelisted,soybeans/major_importers 1996/97 production prior-col(Apr),14.2,1.2
wasde-1997-05-12,world_soybeans,mom_continuity,whitelisted,soybeans/major_importers 1996/97 imports prior-col(Apr),21.46,19.56
wasde-1997-05-12,world_soybeans,mom_continuity,whitelisted,soybeans/major_importers 1996/97 crush prior-col(Apr),25.9,17.6
wasde-1997-05-12,world_soybeans,mom_continuity,whitelisted,soybeans/major_importers 1996/97 domestic_total prior-col(Apr),35.17,20.47
wasde-1997-05-12,world_soybeans,mom_continuity,whitelisted,soybeans/major_importers 1996/97 exports prior-col(Apr),0.52,0.32
wasde-1997-05-12,world_soybean_meal,mom_continuity,whitelisted,soybean_meal/major_exporters 1996/97 production prior-col(Apr),27.71,24.9
wasde-1997-05-12,world_soybean_meal,mom_continuity,whitelisted,soybean_meal/major_exporters 1996/97 domestic_total prior-col(Apr),6.3,5.68
wasde-1997-05-12,world_soybean_meal,mom_continuity,whitelisted,soybean_meal/major_exporters 1996/97 exports prior-col(Apr),21.5,19.3
wasde-1997-05-12,world_soybean_meal,mom_continuity,whitelisted,soybean_meal/major_importers 1996/97 production prior-col(Apr),18.56,11.84
wasde-1997-05-12,world_soybean_meal,mom_continuity,whitelisted,soybean_meal/major_importers 1996/97 imports prior-col(Apr),19.6,17.3
wasde-1997-05-12,world_soybean_meal,mom_continuity,whitelisted,soybean_meal/major_importers 1996/97 domestic_total prior-col(Apr),34.48,25.56
wasde-1997-05-12,world_soybean_meal,mom_continuity,whitelisted,soybean_meal/major_importers 1996/97 exports prior-col(Apr),3.67,3.57
wasde-1998-06-12,world_corn,mom_continuity,whitelisted,corn/major_importers 1998/99 beginning_stocks prior-col(May),14.54,13.51
wasde-1998-06-12,world_corn,mom_continuity,whitelisted,corn/major_importers 1998/99 production prior-col(May),93.69,79.54
wasde-1998-06-12,world_corn,mom_continuity,whitelisted,corn/major_importers 1998/99 imports prior-col(May),45.18,42.38
wasde-1998-06-12,world_corn,mom_continuity,whitelisted,corn/major_importers 1998/99 domestic_feed prior-col(May),92.14,81.09
wasde-1998-06-12,world_corn,mom_continuity,whitelisted,corn/major_importers 1998/99 domestic_total prior-col(May),130.86,114.21
wasde-1998-06-12,world_corn,mom_continuity,whitelisted,corn/major_importers 1998/99 exports prior-col(May),11.11,10.81
wasde-1998-06-12,world_corn,mom_continuity,whitelisted,corn/major_importers 1998/99 ending_stocks prior-col(May),11.44,10.4
wasde-2002-03-08,world_soybeans,mom_continuity,warn,soybeans/world 2001/02 ending_stocks prior-col(Feb),28.84,28.96
wasde-2002-03-08,world_soybeans,mom_continuity,warn,soybeans/united_states 2001/02 domestic_total prior-col(Feb),50.44,50.31
wasde-2002-03-08,world_soybeans,mom_continuity,warn,soybeans/united_states 2001/02 ending_stocks prior-col(Feb),7.35,7.48
wasde-2010-12-15,,coverage,whitelisted,txt release has no observations,,
wasde-1995-01-31,,coverage,whitelisted,txt release has no observations,,
wasde-2008-05-07,,coverage,whitelisted,txt release has no observations,,
wasde-2001-09-11,,coverage,whitelisted,txt release has no observations,,
wasde-2009-09-14,,coverage,whitelisted,txt release has no observations,,
wasde-1995-09-11,,coverage,whitelisted,no priority-table observations,,
wasde-1995-06-09,,coverage,whitelisted,no priority-table observations,,
wasde-1995-05-10,,coverage,whitelisted,no priority-table observations,,
wasde-1996-02-08,,coverage,whitelisted,no priority-table observations,,
wasde-1995-04-10,,coverage,whitelisted,no priority-table observations,,
wasde-1996-03-11,,coverage,whitelisted,no priority-table observations,,
wasde-1995-08-10,,coverage,whitelisted,no priority-table observations,,
wasde-1995-11-08,,coverage,whitelisted,no priority-table observations,,
wasde-1995-03-12,,coverage,whitelisted,no priority-table observations,,
wasde-1996-04-10,,coverage,whitelisted,no priority-table observations,,
wasde-1995-07-11,,coverage,whitelisted,no priority-table observations,,
wasde-1995-10-10,,coverage,whitelisted,no priority-table observations,,
wasde-1995-12-11,,coverage,whitelisted,no priority-table observations,,
(final),us_soybeans,cross_source_agmanager,warn,soybeans ending_stocks 1998/99,348.0,352.2640000000001
(final),us_soybeans,cross_source_agmanager,warn,soybeans exports 2004/05,1097.0,1103.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans ending_stocks 1989/90,239.0,243.0
(final),us_corn,cross_source_agmanager,warn,corn supply_total 1984/85,8484.0,8680.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans seed 1984/85,8847.0,61.0
(final),us_corn,cross_source_agmanager,warn,corn use_total 1982/83,7290.0,7249.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans ending_stocks 1981/82,7.2,255.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans supply_total 1981/82,63.1,2303.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans exports 1980/81,929.0,724.0
(final),us_corn,cross_source_agmanager,warn,corn use_total 1978/79,7076.0,6995.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans ending_stocks 1994/95,335.0,338.1410000000001
(final),us_soybeans,cross_source_agmanager,warn,soybeans ending_stocks 1988/89,182.0,185.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans area_harvested 1987/88,57.2,52.2
(final),us_corn,cross_source_agmanager,warn,corn production 1981/82,8202.0,8119.0
(final),us_corn,cross_source_agmanager,warn,corn beginning_stocks 1980/81,1034.0,2035.0
(final),us_corn,cross_source_agmanager,warn,corn supply_total 1980/81,9237.0,8675.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans use_total 1980/81,2052.0,1843.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans seed 1980/81,70.0,66.0
(final),us_corn,cross_source_agmanager,warn,corn imports 1994/95,10.0,9.56
(final),us_soybeans,cross_source_agmanager,warn,soybeans ending_stocks 1997/98,200.0,202.25
(final),us_corn,cross_source_agmanager,warn,corn ethanol_for_fuel 2007/08,3049.0,3026.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans ending_stocks 1983/84,176.0,177.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans crush 1981/82,28.0,1030.0
(final),us_corn,cross_source_agmanager,warn,corn exports 1980/81,1967.0,2391.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans beginning_stocks 1998/99,200.0,202.25
(final),us_corn,cross_source_agmanager,warn,corn imports 1999/00,15.0,14.5
(final),us_soybeans,cross_source_agmanager,warn,soybeans seed 2007/08,89.0,95.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans beginning_stocks 1989/90,182.0,185.0
(final),us_corn,cross_source_agmanager,warn,corn feed_and_residual 1988/89,3987.0,3941.0
(final),us_corn,cross_source_agmanager,warn,corn beginning_stocks 1982/83,2174.0,2537.0
(final),us_corn,cross_source_agmanager,warn,corn supply_total 1982/83,10410.0,10773.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans seed 1982/83,57.0,61.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans beginning_stocks 1981/82,8.7,314.0
(final),us_corn,cross_source_agmanager,warn,corn ending_stocks 1981/82,2182.0,2537.0
(final),us_corn,cross_source_agmanager,warn,corn feed_and_residual 1979/80,4519.0,4563.0
(final),us_corn,cross_source_agmanager,warn,corn supply_total 1978/79,8380.0,8705.0
(final),us_corn,cross_source_agmanager,warn,corn beginning_stocks 1978/79,1111.0,1436.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans beginning_stocks 1992/93,278.0,283.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans exports 2005/06,940.0,947.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans ending_stocks 1990/91,329.0,334.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans imports 1987/88,-0.0,1.0
(final),us_corn,cross_source_agmanager,warn,corn feed_and_residual 1983/84,3736.0,3876.0
(final),us_corn,cross_source_agmanager,warn,corn exports 1982/83,3870.0,1821.0
(final),us_corn,cross_source_agmanager,warn,corn domestic_total 1981/82,88.0,4978.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans production 1980/81,2000.0,1798.0
(final),us_corn,cross_source_agmanager,warn,corn exports 1978/79,2133.0,2113.0
(final),us_corn,cross_source_agmanager,warn,corn feed_and_residual 2008/09,5182.0,5246.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans beginning_stocks 1997/98,132.0,134.80000000000018
(final),us_corn,cross_source_agmanager,warn,corn feed_and_residual 1986/87,4714.0,4669.0
(final),us_corn,cross_source_agmanager,warn,corn imports 1985/86,11.0,10.0
(final),us_corn,cross_source_agmanager,warn,corn ending_stocks 1983/84,723.0,1007.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans area_planted 1982/83,709.0,70.9
(final),us_soybeans,cross_source_agmanager,warn,soybeans beginning_stocks 1994/95,209.0,212.27199999999993
(final),us_soybeans,cross_source_agmanager,warn,soybeans imports 1993/94,6.0,6.2
(final),us_corn,cross_source_agmanager,warn,corn exports 2005/06,2134.0,2147.0
(final),us_corn,cross_source_agmanager,warn,corn feed_and_residual 1989/90,4455.0,4389.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans beginning_stocks 1988/89,302.0,304.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans seed 1987/88,56.0,60.0
(final),us_corn,cross_source_agmanager,warn,corn domestic_total 1983/84,4709.0,4806.0
(final),us_corn,cross_source_agmanager,warn,corn feed_and_residual 1981/82,4634.0,4245.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans area_harvested 1980/81,66.4,67.8
(final),us_corn,cross_source_agmanager,warn,corn use_total 1980/81,6951.0,7282.0
(final),us_corn,cross_source_agmanager,warn,corn ending_stocks 1979/80,1617.0,2034.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans beginning_stocks 1979/80,174.0,177.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans beginning_stocks 1991/92,329.0,334.0
(final),us_corn,cross_source_agmanager,warn,corn imports 1987/88,4.0,3.0
(final),us_corn,cross_source_agmanager,warn,corn exports 1985/86,1241.0,1227.0
(final),us_corn,cross_source_agmanager,warn,corn use_total 1983/84,6574.0,6692.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans production 1981/82,54.4,1989.0
(final),us_corn,cross_source_agmanager,warn,corn domestic_total 1980/81,4984.0,4891.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans ending_stocks 1993/94,209.0,212.27199999999993
(final),us_soybeans,cross_source_agmanager,warn,soybeans seed 1990/91,55.0,57.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans ending_stocks 1996/97,132.0,134.80000000000018
(final),us_soybeans,cross_source_agmanager,warn,soybeans ending_stocks 1992/93,292.0,296.3539999999998
(final),us_soybeans,cross_source_agmanager,warn,soybeans beginning_stocks 1990/91,239.0,243.0
(final),us_corn,cross_source_agmanager,warn,corn exports 1984/85,1865.0,1850.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans area_planted 1980/81,67.8,69.9
(final),us_corn,cross_source_agmanager,warn,corn area_harvested 1980/81,74.7,73.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans beginning_stocks 1984/85,176.0,177.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans area_harvested 1981/82,26.9,66.2
(final),us_corn,cross_source_agmanager,warn,corn use_total 1981/82,7055.0,6975.0
(final),us_corn,cross_source_agmanager,warn,corn feed_and_residual 1980/81,4173.0,4232.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans ending_stocks 1978/79,174.0,177.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans beginning_stocks 1993/94,292.0,296.3539999999998
(final),us_soybeans,cross_source_agmanager,warn,soybeans seed 2006/07,80.0,78.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans seed 1986/87,57.0,56.0
(final),us_corn,cross_source_agmanager,warn,corn imports 1984/85,4.0,2.0
(final),us_corn,cross_source_agmanager,warn,corn domestic_total 1982/83,3420.0,5428.0
(final),us_corn,cross_source_agmanager,warn,corn exports 1981/82,1967.0,1997.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans crush 1980/81,1030.0,1020.0
(final),us_corn,cross_source_agmanager,warn,corn domestic_total 1978/79,4943.0,4882.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans exports 1998/99,805.0,800.5
(final),us_soybeans,cross_source_agmanager,warn,soybeans imports 1996/97,9.0,9.45
(final),us_corn,cross_source_agmanager,warn,corn feed_and_residual 2021/22,5671.0,5726.0
(final),us_corn,cross_source_agmanager,warn,corn exports 1983/84,1865.0,1886.0
(final),us_corn,cross_source_agmanager,warn,corn feed_and_residual 1982/83,4522.0,4573.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans exports 1981/82,25.3,929.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans ending_stocks 1980/81,266.0,314.0
(final),us_soybeans,cross_source_agmanager,warn,soybeans supply_total 1980/81,2318.0,2157.0
(final),us_corn,cross_source_agmanager,warn,corn beginning_stocks 1979/80,1304.0,1710.0
(final),us_corn,cross_source_agmanager,warn,corn supply_total 1979/80,9244.0,9639.0
(final),us_corn,cross_source_agmanager,warn,corn feed_and_residual 1978/79,4368.0,4274.0
